FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 90
Azimuth_end : 90
Azimuth_inc : 90
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           15900    140      147.893             
90           15900    160      146.436             
90           15900    180      147.653             
90           15900    200      147.861             
90           15900    220      146.065             
90           15900    240      147.602             
90           15900    260      149.385             
90           15900    280      148.385             
90           15900    300      149.907             
90           15900    320      147.383             
90           15900    340      142.661             
90           15900    360      144.104             
90           15900    380      146.035             
90           15900    400      145.289             
90           15900    420      147.425             
90           15900    440      146.136             
90           15900    460      142.318             
90           15900    480      146.005             
90           15900    500      145.742             
90           15900    520      145.091             
90           15900    540      143.411             
90           15900    560      145.542             
90           15900    580      143.027             
90           15900    600      144.299             
90           15900    620      146.325             
90           15900    640      140.704             
90           15900    660      147.552             
90           15900    680      141.298             
90           15900    700      147.145             
90           15900    720      139.901             
90           15900    740      144.567             
90           15900    760      141.077             
90           15900    780      146.671             
90           15900    800      142.035             
90           15900    820      145.381             
90           15900    840      143.638             
90           15900    860      141.852             
90           15900    880      143.029             
90           15900    900      143.394             
90           15900    920      144.11              
90           15900    940      142.816             
90           15900    960      142.91              
90           15900    980      138.912             
90           15900    1000     142.392             
90           16000    20       148.067             
90           16000    40       148.735             
90           16000    60       148.214             
90           16000    80       149.905             
90           16000    100      145.745             
90           16000    120      148.76              
90           16000    140      148.629             
90           16000    160      147.451             
90           16000    180      147.913             
90           16000    200      146.821             
90           16000    220      143.187             
90           16000    240      145.76              
90           16000    260      148.732             
90           16000    280      146.962             
90           16000    300      146.671             
90           16000    320      146.892             
90           16000    340      149.091             
90           16000    360      146.503             
90           16000    380      143.996             
90           16000    400      144.436             
90           16000    420      143.916             
90           16000    440      146.254             
90           16000    460      146.002             
90           16000    480      142.831             
90           16000    500      143.276             
90           16000    520      144.031             
90           16000    540      143.805             
90           16000    560      143.986             
90           16000    580      144.872             
90           16000    600      143.721             
90           16000    620      144.212             
90           16000    640      145.466             
90           16000    660      143.946             
90           16000    680      144.03              
90           16000    700      143.455             
90           16000    720      143.664             
90           16000    740      145.353             
90           16000    760      145.612             
90           16000    780      143.894             
90           16000    800      143.715             
90           16000    820      144.778             
90           16000    840      143.502             
90           16000    860      145.014             
90           16000    880      144.336             
90           16000    900      143.148             
90           16000    920      144.74              
90           16000    940      144.745             
90           16000    960      145.392             
90           16000    980      145.023             
90           16000    1000     144.787             
90           16100    20       147.37              
90           16100    40       144.583             
90           16100    60       144.23              
90           16100    80       149.481             
90           16100    100      143.751             
90           16100    120      149.995             
90           16100    140      147.52              
90           16100    160      145.372             
90           16100    180      147.31              
90           16100    200      146.686             
90           16100    220      143.559             
90           16100    240      145.474             
90           16100    260      145.001             
90           16100    280      147.384             
90           16100    300      146                 
90           16100    320      146.129             
90           16100    340      147.035             
90           16100    360      146.737             
90           16100    380      145.164             
90           16100    400      143.394             
90           16100    420      142.345             
90           16100    440      143.345             
90           16100    460      144.485             
90           16100    480      142.274             
90           16100    500      141.668             
90           16100    520      144.769             
90           16100    540      144.795             
90           16100    560      140.424             
90           16100    580      143.871             
90           16100    600      142.921             
90           16100    620      142.986             
90           16100    640      141.88              
90           16100    660      141.314             
90           16100    680      143.829             
90           16100    700      144.376             
90           16100    720      143.557             
90           16100    740      144.25              
90           16100    760      141.705             
90           16100    780      141.609             
90           16100    800      142.902             
90           16100    820      141.794             
90           16100    840      143.785             
90           16100    860      144.16              
90           16100    880      140.088             
90           16100    900      142.475             
90           16100    920      142.339             
90           16100    940      144.733             
90           16100    960      141.208             
90           16100    980      144.965             
90           16100    1000     143.741             
90           16200    20       146.534             
90           16200    40       146.441             
90           16200    60       146.122             
90           16200    80       149.342             
90           16200    100      144.799             
90           16200    120      149.927             
90           16200    140      149.516             
90           16200    160      146.812             
90           16200    180      144.964             
90           16200    200      141.893             
90           16200    220      142.164             
90           16200    240      146.777             
90           16200    260      146.366             
90           16200    280      141.976             
90           16200    300      144.325             
90           16200    320      145.913             
90           16200    340      145.214             
90           16200    360      144.844             
90           16200    380      147.73              
90           16200    400      146.268             
90           16200    420      142.236             
90           16200    440      141.225             
90           16200    460      146.61              
90           16200    480      145.045             
90           16200    500      143.464             
90           16200    520      144.848             
90           16200    540      145.253             
90           16200    560      144.76              
90           16200    580      139.162             
90           16200    600      146.827             
90           16200    620      143.056             
90           16200    640      145.441             
90           16200    660      142.154             
90           16200    680      144.919             
90           16200    700      142.655             
90           16200    720      144.323             
90           16200    740      143.697             
90           16200    760      143.736             
90           16200    780      144                 
90           16200    800      143.777             
90           16200    820      141.836             
90           16200    840      143.707             
90           16200    860      142.373             
90           16200    880      143.432             
90           16200    900      142.425             
90           16200    920      144.744             
90           16200    940      141.265             
90           16200    960      143.916             
90           16200    980      140.325             
90           16200    1000     143.619             
90           16300    20       145.354             
90           16300    40       146.928             
90           16300    60       148.384             
90           16300    80       147.396             
90           16300    100      145.411             
90           16300    120      148.282             
90           16300    140      147.92              
90           16300    160      141.858             
90           16300    180      147.526             
90           16300    200      143.46              
90           16300    220      147.091             
90           16300    240      146.404             
90           16300    260      146.107             
90           16300    280      144.034             
90           16300    300      143.02              
90           16300    320      143.547             
90           16300    340      145.967             
90           16300    360      144.535             
90           16300    380      144.169             
90           16300    400      142.899             
90           16300    420      143.602             
90           16300    440      144.731             
90           16300    460      142.696             
90           16300    480      147.208             
90           16300    500      145.881             
90           16300    520      143.97              
90           16300    540      143.987             
90           16300    560      144.635             
90           16300    580      146.416             
90           16300    600      144.736             
90           16300    620      144.008             
90           16300    640      143.722             
90           16300    660      142.124             
90           16300    680      144.188             
90           16300    700      143.46              
90           16300    720      142.02              
90           16300    740      142.921             
90           16300    760      145.134             
90           16300    780      144.12              
90           16300    800      145.445             
90           16300    820      141.273             
90           16300    840      143.669             
90           16300    860      143.396             
90           16300    880      144.905             
90           16300    900      146.67              
90           16300    920      144.699             
90           16300    940      144.016             
90           16300    960      145.471             
90           16300    980      142.92              
90           16300    1000     145.747             
90           16400    20       146.983             
90           16400    40       146.718             
90           16400    60       150.502             
90           16400    80       147.769             
90           16400    100      148.409             
90           16400    120      149.291             
90           16400    140      147.117             
90           16400    160      147.814             
90           16400    180      141.831             
90           16400    200      145.396             
90           16400    220      147.361             
90           16400    240      145.699             
90           16400    260      145.981             
90           16400    280      145.608             
90           16400    300      146.089             
90           16400    320      146.28              
90           16400    340      143.793             
90           16400    360      141.913             
90           16400    380      144.166             
90           16400    400      145.487             
90           16400    420      145.738             
90           16400    440      145.91              
90           16400    460      142.225             
90           16400    480      142.245             
90           16400    500      147.034             
90           16400    520      144.744             
90           16400    540      141.246             
90           16400    560      147.456             
90           16400    580      142.712             
90           16400    600      143.578             
90           16400    620      144.898             
90           16400    640      144.753             
90           16400    660      144.403             
90           16400    680      143.334             
90           16400    700      144.817             
90           16400    720      144.508             
90           16400    740      143.632             
90           16400    760      144.105             
90           16400    780      143.083             
90           16400    800      142.546             
90           16400    820      144.848             
90           16400    840      141.882             
90           16400    860      143.356             
90           16400    880      140.488             
90           16400    900      140.883             
90           16400    920      141.67              
90           16400    940      145.35              
90           16400    960      142.972             
90           16400    980      142.621             
90           16400    1000     143.39              
90           16500    20       148.192             
90           16500    40       148.803             
90           16500    60       147.232             
90           16500    80       146.017             
90           16500    100      147.601             
90           16500    120      147.784             
90           16500    140      143.434             
90           16500    160      147.409             
90           16500    180      144.96              
90           16500    200      145.788             
90           16500    220      148.211             
90           16500    240      145.563             
90           16500    260      145.375             
90           16500    280      148.288             
90           16500    300      147.67              
90           16500    320      146.098             
90           16500    340      143.823             
90           16500    360      143.16              
90           16500    380      143.323             
90           16500    400      143.685             
90           16500    420      147.579             
90           16500    440      145.222             
90           16500    460      145.043             
90           16500    480      144.709             
90           16500    500      141.786             
90           16500    520      145.107             
90           16500    540      145.299             
90           16500    560      140.13              
90           16500    580      146.146             
90           16500    600      144.636             
90           16500    620      142.473             
90           16500    640      144.941             
90           16500    660      140.891             
90           16500    680      144.86              
90           16500    700      141.493             
90           16500    720      144.564             
90           16500    740      142.579             
90           16500    760      141.615             
90           16500    780      142.387             
90           16500    800      146.226             
90           16500    820      143.667             
90           16500    840      146.386             
90           16500    860      145.256             
90           16500    880      142.327             
90           16500    900      144.345             
90           16500    920      143.259             
90           16500    940      143.325             
90           16500    960      144.172             
90           16500    980      143.873             
90           16500    1000     140.691             
90           16600    20       147.297             
90           16600    40       147.449             
90           16600    60       150.487             
90           16600    80       145.667             
90           16600    100      151.072             
90           16600    120      149.122             
90           16600    140      145.935             
90           16600    160      148.617             
90           16600    180      146.672             
90           16600    200      147.68              
90           16600    220      149.288             
90           16600    240      144.61              
90           16600    260      148.321             
90           16600    280      145.191             
90           16600    300      147.854             
90           16600    320      148.085             
90           16600    340      142.515             
90           16600    360      145.918             
90           16600    380      145.636             
90           16600    400      144.305             
90           16600    420      140.781             
90           16600    440      146.728             
90           16600    460      146.181             
90           16600    480      141.656             
90           16600    500      143.737             
90           16600    520      143.49              
90           16600    540      144.818             
90           16600    560      142.916             
90           16600    580      140.541             
90           16600    600      143.384             
90           16600    620      142.291             
90           16600    640      142.959             
90           16600    660      144.18              
90           16600    680      142.497             
90           16600    700      145.646             
90           16600    720      143.066             
90           16600    740      141.793             
90           16600    760      144.201             
90           16600    780      141.945             
90           16600    800      141.649             
90           16600    820      137.905             
90           16600    840      143.566             
90           16600    860      141.802             
90           16600    880      145.791             
90           16600    900      142.808             
90           16600    920      142.442             
90           16600    940      143.338             
90           16600    960      144.224             
90           16600    980      143.953             
90           16600    1000     144.638             
90           16700    20       146.524             
90           16700    40       148.554             
90           16700    60       147.106             
90           16700    80       144.692             
90           16700    100      148.828             
90           16700    120      146.058             
90           16700    140      145.431             
90           16700    160      148.427             
90           16700    180      148.349             
90           16700    200      146.892             
90           16700    220      143.539             
90           16700    240      144.617             
90           16700    260      145.593             
90           16700    280      146.554             
90           16700    300      147.07              
90           16700    320      144.868             
90           16700    340      144.06              
90           16700    360      148.292             
90           16700    380      142.988             
90           16700    400      144.637             
90           16700    420      144.143             
90           16700    440      140.968             
90           16700    460      141.56              
90           16700    480      146.946             
90           16700    500      144.13              
90           16700    520      140.478             
90           16700    540      142.78              
90           16700    560      144.461             
90           16700    580      143.039             
90           16700    600      145.555             
90           16700    620      142.143             
90           16700    640      139.558             
90           16700    660      142.583             
90           16700    680      143.224             
90           16700    700      139.432             
90           16700    720      141.126             
90           16700    740      144.954             
90           16700    760      141.595             
90           16700    780      144.182             
90           16700    800      143.109             
90           16700    820      143.127             
90           16700    840      142.313             
90           16700    860      142.869             
90           16700    880      140.387             
90           16700    900      140.696             
90           16700    920      143.814             
90           16700    940      141.815             
90           16700    960      142.121             
90           16700    980      139.962             
90           16700    1000     143.11              
90           16800    20       149.106             
90           16800    40       145.641             
90           16800    60       149.738             
90           16800    80       144.373             
90           16800    100      149.276             
90           16800    120      145.803             
90           16800    140      146.698             
90           16800    160      147.698             
90           16800    180      144.58              
90           16800    200      146.975             
90           16800    220      147.708             
90           16800    240      142.257             
90           16800    260      142.224             
90           16800    280      146.558             
90           16800    300      145.251             
90           16800    320      144.82              
90           16800    340      146.219             
90           16800    360      140.327             
90           16800    380      147.961             
90           16800    400      147.998             
90           16800    420      145.264             
90           16800    440      145.32              
90           16800    460      141.148             
90           16800    480      145.274             
90           16800    500      143.357             
90           16800    520      146.489             
90           16800    540      142.464             
90           16800    560      144.401             
90           16800    580      144.347             
90           16800    600      139.617             
90           16800    620      144.703             
90           16800    640      144.92              
90           16800    660      143.768             
90           16800    680      144.117             
90           16800    700      142.087             
90           16800    720      145.134             
90           16800    740      138.395             
90           16800    760      144.717             
90           16800    780      143.846             
90           16800    800      142.629             
90           16800    820      142.096             
90           16800    840      142.361             
90           16800    860      144.377             
90           16800    880      144.259             
90           16800    900      144.539             
90           16800    920      142.705             
90           16800    940      145.6               
90           16800    960      143.61              
90           16800    980      144.912             
90           16800    1000     143.095             
90           16900    20       143.975             
90           16900    40       150.772             
90           16900    60       145.388             
90           16900    80       146.051             
90           16900    100      149.666             
90           16900    120      145.52              
90           16900    140      149.822             
90           16900    160      145.441             
90           16900    180      147.975             
90           16900    200      143.636             
90           16900    220      144.292             
90           16900    240      141.51              
90           16900    260      145.312             
90           16900    280      140.976             
90           16900    300      142.872             
90           16900    320      144.251             
90           16900    340      142.28              
90           16900    360      144.975             
90           16900    380      145.591             
90           16900    400      141.398             
90           16900    420      145.349             
90           16900    440      144.521             
90           16900    460      143.411             
90           16900    480      143.88              
90           16900    500      147.092             
90           16900    520      145.428             
90           16900    540      143.522             
90           16900    560      144.771             
90           16900    580      143.003             
90           16900    600      145.679             
90           16900    620      145.773             
90           16900    640      141.685             
90           16900    660      141.885             
90           16900    680      142.335             
90           16900    700      144.259             
90           16900    720      143.475             
90           16900    740      143.185             
90           16900    760      144.348             
90           16900    780      143.074             
90           16900    800      143.544             
90           16900    820      141.679             
90           16900    840      142.333             
90           16900    860      142.743             
90           16900    880      142.285             
90           16900    900      141.206             
90           16900    920      144.36              
90           16900    940      145.017             
90           16900    960      144.044             
90           16900    980      143.643             
90           16900    1000     142.374             
90           17000    20       146.989             
90           17000    40       149.791             
90           17000    60       146.932             
90           17000    80       147.879             
90           17000    100      150.332             
90           17000    120      145.177             
90           17000    140      146.505             
90           17000    160      147.457             
90           17000    180      143.342             
90           17000    200      142.037             
90           17000    220      140.851             
90           17000    240      143.639             
90           17000    260      142.9               
90           17000    280      145.609             
90           17000    300      143.914             
90           17000    320      145.667             
90           17000    340      146.059             
90           17000    360      142.83              
90           17000    380      140.516             
90           17000    400      144.943             
90           17000    420      144.402             
90           17000    440      145.361             
90           17000    460      146.726             
90           17000    480      143.922             
90           17000    500      140.75              
90           17000    520      147.402             
90           17000    540      146.603             
90           17000    560      137.749             
90           17000    580      145.176             
90           17000    600      142.304             
90           17000    620      141.494             
90           17000    640      145.628             
90           17000    660      143.01              
90           17000    680      143.727             
90           17000    700      145.498             
90           17000    720      141.712             
90           17000    740      140.954             
90           17000    760      139.085             
90           17000    780      144.451             
90           17000    800      144.153             
90           17000    820      144.476             
90           17000    840      145.551             
90           17000    860      143.468             
90           17000    880      143.788             
90           17000    900      140.701             
90           17000    920      144.062             
90           17000    940      140.415             
90           17000    960      143.834             
90           17000    980      142.466             
90           17000    1000     143.203             
90           17100    20       144.85              
90           17100    40       147.698             
90           17100    60       148.389             
90           17100    80       145.645             
90           17100    100      151.993             
90           17100    120      146.936             
90           17100    140      149.449             
90           17100    160      146.697             
90           17100    180      146.873             
90           17100    200      142.269             
90           17100    220      144.529             
90           17100    240      146.397             
90           17100    260      147.823             
90           17100    280      145.466             
90           17100    300      143.606             
90           17100    320      144.138             
90           17100    340      143.964             
90           17100    360      145.964             
90           17100    380      142.574             
90           17100    400      144.506             
90           17100    420      144.535             
90           17100    440      147.484             
90           17100    460      144.811             
90           17100    480      145.421             
90           17100    500      144.013             
90           17100    520      141.851             
90           17100    540      140.867             
90           17100    560      144.766             
90           17100    580      140.131             
90           17100    600      143.112             
90           17100    620      144.906             
90           17100    640      143.333             
90           17100    660      143.147             
90           17100    680      143.067             
90           17100    700      141.768             
90           17100    720      145.834             
90           17100    740      144.83              
90           17100    760      143.685             
90           17100    780      141.808             
90           17100    800      142.579             
90           17100    820      141.698             
90           17100    840      142.158             
90           17100    860      142.694             
90           17100    880      141.659             
90           17100    900      144.624             
90           17100    920      140.016             
90           17100    940      144.726             
90           17100    960      144.909             
90           17100    980      142.092             
90           17100    1000     142.994             
90           17200    20       142.408             
90           17200    40       149.084             
90           17200    60       146.259             
90           17200    80       149.066             
90           17200    100      146.169             
90           17200    120      145.99              
90           17200    140      149.345             
90           17200    160      145.398             
90           17200    180      145.172             
90           17200    200      142.388             
90           17200    220      146.985             
90           17200    240      142.444             
90           17200    260      145.105             
90           17200    280      144.232             
90           17200    300      145.711             
90           17200    320      147.126             
90           17200    340      144.424             
90           17200    360      145.291             
90           17200    380      141.186             
90           17200    400      145.238             
90           17200    420      143.877             
90           17200    440      143.255             
90           17200    460      146.831             
90           17200    480      146.764             
90           17200    500      142.553             
90           17200    520      138.794             
90           17200    540      145.124             
90           17200    560      145.933             
90           17200    580      142.27              
90           17200    600      142.788             
90           17200    620      142.511             
90           17200    640      144.156             
90           17200    660      146.225             
90           17200    680      142.762             
90           17200    700      140.363             
90           17200    720      144.468             
90           17200    740      145.107             
90           17200    760      142.316             
90           17200    780      141.634             
90           17200    800      145.404             
90           17200    820      140.183             
90           17200    840      142.543             
90           17200    860      142.51              
90           17200    880      142.47              
90           17200    900      138.251             
90           17200    920      141.843             
90           17200    940      144.84              
90           17200    960      142.789             
90           17200    980      146.1               
90           17200    1000     144.659             
90           17300    20       145.327             
90           17300    40       146.754             
90           17300    60       148.013             
90           17300    80       148.174             
90           17300    100      147.56              
90           17300    120      146.432             
90           17300    140      149.614             
90           17300    160      145.781             
90           17300    180      143.655             
90           17300    200      147.148             
90           17300    220      145.156             
90           17300    240      148.583             
90           17300    260      148.403             
90           17300    280      147.798             
90           17300    300      148.781             
90           17300    320      146.553             
90           17300    340      145.893             
90           17300    360      145.51              
90           17300    380      146.099             
90           17300    400      145.951             
90           17300    420      145.435             
90           17300    440      145.089             
90           17300    460      141.858             
90           17300    480      139.863             
90           17300    500      146.589             
90           17300    520      139.932             
90           17300    540      141.402             
90           17300    560      141.346             
90           17300    580      146.608             
90           17300    600      145.54              
90           17300    620      139.493             
90           17300    640      142.219             
90           17300    660      142.459             
90           17300    680      144.928             
90           17300    700      145.689             
90           17300    720      141.469             
90           17300    740      142.016             
90           17300    760      138.51              
90           17300    780      143.195             
90           17300    800      140.679             
90           17300    820      142.472             
90           17300    840      145.929             
90           17300    860      142.366             
90           17300    880      146.76              
90           17300    900      142.222             
90           17300    920      143.446             
90           17300    940      140.409             
90           17300    960      142.801             
90           17300    980      145.544             
90           17300    1000     145.103             
90           17400    20       146.008             
90           17400    40       148.045             
90           17400    60       147.005             
90           17400    80       145.164             
90           17400    100      148.155             
90           17400    120      148.191             
90           17400    140      149.689             
90           17400    160      144.732             
90           17400    180      148.667             
90           17400    200      146.785             
90           17400    220      149.112             
90           17400    240      144.892             
90           17400    260      145.424             
90           17400    280      146.359             
90           17400    300      143.11              
90           17400    320      144.957             
90           17400    340      144.706             
90           17400    360      143.564             
90           17400    380      144.777             
90           17400    400      146.482             
90           17400    420      146.148             
90           17400    440      143.08              
90           17400    460      143.46              
90           17400    480      142.924             
90           17400    500      142.359             
90           17400    520      143.984             
90           17400    540      145.097             
90           17400    560      141.061             
90           17400    580      143.858             
90           17400    600      144.521             
90           17400    620      145.516             
90           17400    640      145.03              
90           17400    660      143.389             
90           17400    680      141.912             
90           17400    700      140.051             
90           17400    720      144.971             
90           17400    740      144.178             
90           17400    760      145.834             
90           17400    780      142.01              
90           17400    800      141.386             
90           17400    820      142.989             
90           17400    840      140.849             
90           17400    860      140.853             
90           17400    880      144.641             
90           17400    900      146.934             
90           17400    920      145.84              
90           17400    940      144.807             
90           17400    960      143.417             
90           17400    980      143.12              
90           17400    1000     140.685             
90           17500    20       144.083             
90           17500    40       149.946             
90           17500    60       143.997             
90           17500    80       146.716             
90           17500    100      143.912             
90           17500    120      148.607             
90           17500    140      143.388             
90           17500    160      144.544             
90           17500    180      144.466             
90           17500    200      143.646             
90           17500    220      145.314             
90           17500    240      143.241             
90           17500    260      144.533             
90           17500    280      145.262             
90           17500    300      146.622             
90           17500    320      144.445             
90           17500    340      143.285             
90           17500    360      145.997             
90           17500    380      146.49              
90           17500    400      145.781             
90           17500    420      143.087             
90           17500    440      145.543             
90           17500    460      142.827             
90           17500    480      142.706             
90           17500    500      142.543             
90           17500    520      145.96              
90           17500    540      144.398             
90           17500    560      145.754             
90           17500    580      145.645             
90           17500    600      144.232             
90           17500    620      143.851             
90           17500    640      143.722             
90           17500    660      144.204             
90           17500    680      142.81              
90           17500    700      144.993             
90           17500    720      143.775             
90           17500    740      139.644             
90           17500    760      144.983             
90           17500    780      144.174             
90           17500    800      146.148             
90           17500    820      142.578             
90           17500    840      142.911             
90           17500    860      144.417             
90           17500    880      141.749             
90           17500    900      143.901             
90           17500    920      142.758             
90           17500    940      144.63              
90           17500    960      142.192             
90           17500    980      145.099             
90           17500    1000     145.651             
90           17600    20       147.43              
90           17600    40       143.785             
90           17600    60       147.967             
90           17600    80       148.669             
90           17600    100      147.564             
90           17600    120      148.179             
90           17600    140      147.718             
90           17600    160      147.405             
90           17600    180      145.392             
90           17600    200      147.156             
90           17600    220      146.748             
90           17600    240      146.24              
90           17600    260      143.968             
90           17600    280      143.23              
90           17600    300      145.504             
90           17600    320      141.84              
90           17600    340      146.701             
90           17600    360      141.987             
90           17600    380      142.198             
90           17600    400      143.274             
90           17600    420      145.04              
90           17600    440      144.665             
