FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 0
Azimuth_end : 350
Azimuth_inc : 10
Range_beg : 100
Range_end : 60000
Range_inc : 100
Depth_beg : 20
Depth_end : 40
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
0            35800    40       137.506             
0            35900    20       136.048             
0            35900    40       136.486             
0            36000    20       137.108             
0            36000    40       137.757             
0            36100    20       135.668             
0            36100    40       136.215             
0            36200    20       137.385             
0            36200    40       138.165             
0            36300    20       137.502             
0            36300    40       136.335             
0            36400    20       135.896             
0            36400    40       134.055             
0            36500    20       138.076             
0            36500    40       138.884             
0            36600    20       133.98              
0            36600    40       136.93              
0            36700    20       137.715             
0            36700    40       138.268             
0            36800    20       135.74              
0            36800    40       136.539             
0            36900    20       134.138             
0            36900    40       136.553             
0            37000    20       139.043             
0            37000    40       137.202             
0            37100    20       136.887             
0            37100    40       136.501             
0            37200    20       133.907             
0            37200    40       137.758             
0            37300    20       138.04              
0            37300    40       134.81              
0            37400    20       136.092             
0            37400    40       138.573             
0            37500    20       136.261             
0            37500    40       134.693             
0            37600    20       137.641             
0            37600    40       139.275             
0            37700    20       133.25              
0            37700    40       135.172             
0            37800    20       137.5               
0            37800    40       134.584             
0            37900    20       139.037             
0            37900    40       139.698             
0            38000    20       133.704             
0            38000    40       131.7               
0            38100    20       136.201             
0            38100    40       138.268             
0            38200    20       136.206             
0            38200    40       136.705             
0            38300    20       136.656             
0            38300    40       136.909             
0            38400    20       138.219             
0            38400    40       137.519             
0            38500    20       135.874             
0            38500    40       133.977             
0            38600    20       133.12              
0            38600    40       139.889             
0            38700    20       136.435             
0            38700    40       134.166             
0            38800    20       138.275             
0            38800    40       137.525             
0            38900    20       136.645             
0            38900    40       136.696             
0            39000    20       135.391             
0            39000    40       136.374             
0            39100    20       135.362             
0            39100    40       137.333             
0            39200    20       136.328             
0            39200    40       133.69              
0            39300    20       136.953             
0            39300    40       137.463             
0            39400    20       135.065             
0            39400    40       137.648             
0            39500    20       136.223             
0            39500    40       135.864             
0            39600    20       135.666             
0            39600    40       137.846             
0            39700    20       135.132             
0            39700    40       133.555             
0            39800    20       138.309             
0            39800    40       137.932             
0            39900    20       136.844             
0            39900    40       136.668             
0            40000    20       133.853             
0            40000    40       135.307             
0            40100    20       136.526             
0            40100    40       138.96              
0            40200    20       136.275             
0            40200    40       133.391             
0            40300    20       135.619             
0            40300    40       134.609             
0            40400    20       135.058             
0            40400    40       136.152             
0            40500    20       136.657             
0            40500    40       137.206             
0            40600    20       136.622             
0            40600    40       136.743             
0            40700    20       134.853             
0            40700    40       135.457             
0            40800    20       136.753             
0            40800    40       136.324             
0            40900    20       134.349             
0            40900    40       138.194             
0            41000    20       134.018             
0            41000    40       136.492             
0            41100    20       138.835             
0            41100    40       134.043             
0            41200    20       134.795             
0            41200    40       137.012             
0            41300    20       134.762             
0            41300    40       135.168             
0            41400    20       134.382             
0            41400    40       138.403             
0            41500    20       134.124             
0            41500    40       135.573             
