FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 270
Azimuth_end : 270
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : WG_5085_2100

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
270          1500     300      161.348             
270          1500     320      161.365             
270          1500     340      161.825             
270          1500     360      161.625             
270          1500     380      161.658             
270          1500     400      161.854             
270          1500     420      161.893             
270          1500     440      161.955             
270          1500     460      161.674             
270          1500     480      161.602             
270          1500     500      161.22              
270          1500     520      160.904             
270          1500     540      161.188             
270          1500     560      160.871             
270          1500     580      161.155             
270          1500     600      161.359             
270          1500     620      160.496             
270          1500     640      160.61              
270          1500     660      160.933             
270          1500     680      160.776             
270          1500     700      161.057             
270          1500     720      161.277             
270          1500     740      161.498             
270          1500     760      161.401             
270          1500     780      161.477             
270          1500     800      161.823             
270          1500     820      162.128             
270          1500     840      162.306             
270          1500     860      162.46              
270          1500     880      162.369             
270          1500     900      162.111             
270          1500     920      162.08              
270          1500     940      162.462             
270          1500     960      162.903             
270          1500     980      162.848             
270          1500     1000     163.147             
270          1600     20       151.28              
270          1600     40       154.264             
270          1600     60       155.545             
270          1600     80       156.683             
270          1600     100      156.755             
270          1600     120      156.642             
270          1600     140      157.165             
270          1600     160      157.857             
270          1600     180      158.298             
270          1600     200      159.41              
270          1600     220      159.181             
270          1600     240      160.141             
270          1600     260      160.199             
270          1600     280      160.449             
270          1600     300      160.462             
270          1600     320      160.981             
270          1600     340      160.896             
270          1600     360      160.994             
270          1600     380      161.2               
270          1600     400      161.366             
270          1600     420      161.366             
270          1600     440      160.825             
270          1600     460      161.244             
270          1600     480      160.986             
270          1600     500      160.932             
270          1600     520      161.099             
270          1600     540      161.358             
270          1600     560      160.665             
270          1600     580      160.843             
270          1600     600      160.369             
270          1600     620      160.356             
270          1600     640      160.236             
270          1600     660      160.546             
270          1600     680      160.457             
270          1600     700      160.527             
270          1600     720      160.293             
270          1600     740      160.135             
270          1600     760      160.36              
270          1600     780      160.446             
270          1600     800      160.914             
270          1600     820      161.301             
270          1600     840      161.102             
270          1600     860      161.087             
270          1600     880      161.268             
270          1600     900      161.648             
270          1600     920      161.992             
270          1600     940      162.292             
270          1600     960      162.409             
270          1600     980      162.117             
270          1600     1000     162.045             
270          1700     20       150.848             
270          1700     40       153.302             
270          1700     60       154.893             
270          1700     80       155.343             
270          1700     100      155.502             
270          1700     120      156.505             
270          1700     140      156.777             
270          1700     160      156.79              
270          1700     180      157.658             
270          1700     200      158.098             
270          1700     220      157.938             
270          1700     240      158.535             
270          1700     260      159.081             
270          1700     280      159.335             
270          1700     300      159.513             
270          1700     320      160.31              
270          1700     340      160.527             
270          1700     360      161.084             
270          1700     380      160.633             
270          1700     400      160.35              
270          1700     420      160.454             
