FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 90
Azimuth_end : 90
Azimuth_inc : 40
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           4100     40       144.312             
90           4100     60       143.8               
90           4100     80       142.971             
90           4100     100      143.671             
90           4100     120      144.583             
90           4100     140      146.604             
90           4100     160      147.473             
90           4100     180      147.373             
90           4100     200      147.522             
90           4100     220      147.972             
90           4100     240      149.281             
90           4100     260      148.22              
90           4100     280      150.506             
90           4100     300      149.229             
90           4100     320      149.661             
90           4100     340      149.233             
90           4100     360      151.019             
90           4100     380      149.793             
90           4100     400      150.439             
90           4100     420      151.123             
90           4100     440      150.84              
90           4100     460      152.445             
90           4100     480      152.417             
90           4100     500      151.966             
90           4100     520      151.762             
90           4100     540      151.176             
90           4100     560      151.742             
90           4100     580      152.099             
90           4100     600      153.459             
90           4100     620      151.942             
90           4100     640      153.302             
90           4100     660      152.285             
90           4100     680      152.981             
90           4100     700      153.124             
90           4100     720      152.546             
90           4100     740      151.834             
90           4100     760      153.962             
90           4100     780      152.623             
90           4100     800      153.675             
90           4100     820      153.33              
90           4100     840      154.159             
90           4100     860      153.429             
90           4100     880      152.694             
90           4100     900      154.268             
90           4100     920      153.337             
90           4100     940      152.942             
90           4100     960      154.124             
90           4100     980      154.056             
90           4100     1000     153.216             
90           4200     20       144.775             
90           4200     40       144.672             
90           4200     60       143.374             
90           4200     80       144.747             
90           4200     100      143.755             
90           4200     120      145.166             
90           4200     140      145.003             
90           4200     160      144.437             
90           4200     180      146.93              
90           4200     200      146.399             
90           4200     220      147.415             
90           4200     240      146.937             
90           4200     260      148.651             
90           4200     280      149.277             
90           4200     300      149.796             
90           4200     320      148.184             
90           4200     340      150.634             
90           4200     360      150.729             
90           4200     380      150.502             
90           4200     400      149.402             
90           4200     420      151.573             
90           4200     440      149.843             
90           4200     460      151.46              
90           4200     480      151.003             
90           4200     500      151.007             
90           4200     520      152.298             
90           4200     540      151.663             
90           4200     560      152.778             
90           4200     580      152.167             
90           4200     600      151.823             
90           4200     620      152.432             
90           4200     640      151.176             
90           4200     660      152.715             
90           4200     680      152.144             
90           4200     700      153.508             
90           4200     720      152.722             
90           4200     740      153.753             
90           4200     760      152.608             
90           4200     780      154.081             
90           4200     800      152.946             
90           4200     820      153.542             
90           4200     840      153.249             
90           4200     860      153.683             
90           4200     880      153.426             
90           4200     900      153.121             
90           4200     920      153.363             
90           4200     940      152.786             
90           4200     960      153.174             
90           4200     980      152.125             
90           4200     1000     153.519             
90           4300     20       144.304             
90           4300     40       142.595             
90           4300     60       143.453             
90           4300     80       144.197             
90           4300     100      143.852             
90           4300     120      146.174             
90           4300     140      144.713             
90           4300     160      144.178             
90           4300     180      146.613             
90           4300     200      148.27              
90           4300     220      147.113             
90           4300     240      146.934             
90           4300     260      147.855             
90           4300     280      148.173             
90           4300     300      148.05              
90           4300     320      148.259             
90           4300     340      149.776             
90           4300     360      149.284             
90           4300     380      149.203             
90           4300     400      150.37              
90           4300     420      151.305             
90           4300     440      151.399             
90           4300     460      150.117             
90           4300     480      151.106             
90           4300     500      150.947             
90           4300     520      151.256             
90           4300     540      153.094             
90           4300     560      150.705             
90           4300     580      152.209             
90           4300     600      151.039             
90           4300     620      152.337             
90           4300     640      153.285             
90           4300     660      152.164             
90           4300     680      153.059             
90           4300     700      151.966             
90           4300     720      152.602             
90           4300     740      151.294             
90           4300     760      153.107             
90           4300     780      152.245             
90           4300     800      153.148             
90           4300     820      152.882             
90           4300     840      154.023             
90           4300     860      153.407             
90           4300     880      153.623             
90           4300     900      153.847             
90           4300     920      153.997             
90           4300     940      151.836             
90           4300     960      153.248             
90           4300     980      153.861             
90           4300     1000     152.29              
90           4400     20       142.555             
90           4400     40       143.04              
90           4400     60       143.898             
90           4400     80       143.067             
90           4400     100      142.321             
90           4400     120      144.733             
90           4400     140      142.907             
90           4400     160      143.607             
90           4400     180      145.547             
90           4400     200      146.6               
90           4400     220      145.088             
90           4400     240      145.749             
90           4400     260      144.938             
90           4400     280      148.125             
90           4400     300      148.273             
90           4400     320      149.391             
90           4400     340      147.402             
90           4400     360      149.719             
90           4400     380      150.378             
90           4400     400      150.516             
90           4400     420      149.343             
90           4400     440      150.77              
90           4400     460      150.389             
90           4400     480      150.734             
90           4400     500      151.972             
90           4400     520      149.896             
90           4400     540      150.865             
90           4400     560      151.482             
90           4400     580      150.966             
90           4400     600      152.931             
90           4400     620      152                 
90           4400     640      151.166             
90           4400     660      152.691             
90           4400     680      152.207             
90           4400     700      152.765             
90           4400     720      152.703             
90           4400     740      151.714             
90           4400     760      152.858             
90           4400     780      151.76              
90           4400     800      152.204             
90           4400     820      152.058             
90           4400     840      153.06              
90           4400     860      152.81              
90           4400     880      153.813             
90           4400     900      152.692             
90           4400     920      153.664             
90           4400     940      153.303             
90           4400     960      152.797             
90           4400     980      153.288             
90           4400     1000     152.693             
90           4500     20       144.386             
90           4500     40       144.179             
90           4500     60       143.811             
90           4500     80       143.621             
90           4500     100      142.721             
90           4500     120      143.908             
90           4500     140      142.954             
90           4500     160      145.042             
90           4500     180      144.888             
90           4500     200      145.696             
90           4500     220      146.831             
90           4500     240      148.24              
90           4500     260      145.981             
90           4500     280      147.251             
90           4500     300      148.44              
90           4500     320      149.554             
90           4500     340      148.091             
90           4500     360      148.492             
90           4500     380      149.367             
90           4500     400      149.192             
90           4500     420      148.739             
90           4500     440      150.097             
90           4500     460      152.209             
90           4500     480      149.593             
90           4500     500      149.923             
90           4500     520      151.574             
90           4500     540      151.19              
90           4500     560      150.924             
90           4500     580      150.955             
90           4500     600      151.683             
90           4500     620      151.552             
90           4500     640      152.691             
90           4500     660      152.048             
90           4500     680      151.132             
90           4500     700      151.148             
90           4500     720      152.246             
90           4500     740      153.172             
90           4500     760      151.316             
90           4500     780      153.267             
90           4500     800      152.574             
90           4500     820      151.844             
90           4500     840      152.296             
90           4500     860      152.603             
90           4500     880      152.462             
90           4500     900      152.428             
90           4500     920      153.15              
90           4500     940      152.932             
90           4500     960      153.466             
90           4500     980      152.432             
90           4500     1000     153.4               
90           4600     20       143.773             
90           4600     40       143.644             
90           4600     60       143.877             
90           4600     80       144.183             
90           4600     100      143.73              
90           4600     120      145.134             
90           4600     140      145.187             
90           4600     160      146.459             
90           4600     180      143.714             
90           4600     200      146.421             
90           4600     220      146.208             
90           4600     240      147.321             
90           4600     260      147.53              
90           4600     280      147.903             
90           4600     300      145.962             
90           4600     320      148.011             
90           4600     340      148.718             
90           4600     360      148.578             
90           4600     380      147.923             
90           4600     400      149.955             
90           4600     420      151.193             
90           4600     440      149.595             
90           4600     460      149.945             
90           4600     480      149.003             
90           4600     500      150.844             
90           4600     520      150.907             
90           4600     540      150.38              
90           4600     560      152.146             
90           4600     580      150.549             
90           4600     600      150.1               
90           4600     620      152.329             
90           4600     640      150.973             
90           4600     660      151.076             
90           4600     680      152.641             
90           4600     700      151.412             
90           4600     720      151.369             
90           4600     740      151.959             
90           4600     760      151.76              
90           4600     780      152.602             
90           4600     800      152.619             
90           4600     820      152.172             
90           4600     840      151.79              
90           4600     860      151.613             
90           4600     880      153.339             
90           4600     900      151.499             
90           4600     920      152.782             
90           4600     940      152.407             
90           4600     960      152.926             
90           4600     980      151.974             
90           4600     1000     152.457             
90           4700     20       142.906             
90           4700     40       143.622             
90           4700     60       142.483             
90           4700     80       143.941             
90           4700     100      142.939             
90           4700     120      143.881             
90           4700     140      145.352             
90           4700     160      145.054             
90           4700     180      146.053             
90           4700     200      146.074             
90           4700     220      144.172             
90           4700     240      147.028             
90           4700     260      146.678             
90           4700     280      148.443             
90           4700     300      147.793             
90           4700     320      148.133             
90           4700     340      146.082             
90           4700     360      148.494             
90           4700     380      149.416             
90           4700     400      149.223             
90           4700     420      149.758             
90           4700     440      148.975             
90           4700     460      149.551             
90           4700     480      149.508             
90           4700     500      150.292             
90           4700     520      150.611             
90           4700     540      150.575             
90           4700     560      150.348             
90           4700     580      150.124             
90           4700     600      151.647             
90           4700     620      151.403             
90           4700     640      149.208             
90           4700     660      150.74              
90           4700     680      153.159             
90           4700     700      150.946             
90           4700     720      149.904             
90           4700     740      152.255             
90           4700     760      151.752             
90           4700     780      152.042             
90           4700     800      151.988             
90           4700     820      151.893             
90           4700     840      151.875             
90           4700     860      151.398             
90           4700     880      153.055             
90           4700     900      151.492             
90           4700     920      153.117             
90           4700     940      152.36              
90           4700     960      153.009             
90           4700     980      152.281             
90           4700     1000     151.37              
90           4800     20       143.078             
90           4800     40       143.011             
90           4800     60       143.376             
90           4800     80       143.295             
90           4800     100      143.074             
90           4800     120      142.118             
90           4800     140      142.902             
90           4800     160      144.363             
90           4800     180      145.612             
90           4800     200      144.406             
90           4800     220      147.295             
90           4800     240      146.457             
90           4800     260      148.103             
90           4800     280      147.776             
90           4800     300      145.973             
90           4800     320      147.505             
90           4800     340      147.434             
90           4800     360      148.226             
90           4800     380      147.526             
90           4800     400      149.318             
90           4800     420      149.411             
90           4800     440      149.156             
90           4800     460      149.81              
90           4800     480      148.832             
90           4800     500      149.849             
90           4800     520      150.92              
90           4800     540      150.064             
90           4800     560      149.456             
90           4800     580      149.353             
90           4800     600      150.963             
90           4800     620      151.177             
90           4800     640      149.414             
90           4800     660      151.304             
90           4800     680      151.557             
90           4800     700      149.863             
90           4800     720      151.602             
90           4800     740      151.635             
90           4800     760      149.525             
90           4800     780      151.546             
90           4800     800      152.039             
90           4800     820      150.987             
90           4800     840      152.115             
90           4800     860      150.9               
90           4800     880      150.911             
90           4800     900      153.397             
90           4800     920      151.5               
90           4800     940      152.023             
90           4800     960      151.068             
90           4800     980      152.054             
90           4800     1000     152.566             
90           4900     20       142.909             
90           4900     40       142.549             
90           4900     60       143.476             
90           4900     80       142.908             
90           4900     100      143.892             
90           4900     120      142.911             
90           4900     140      145.337             
90           4900     160      144.141             
90           4900     180      145.647             
90           4900     200      143.573             
90           4900     220      143.396             
90           4900     240      144.452             
90           4900     260      146.565             
90           4900     280      147.127             
90           4900     300      148.68              
90           4900     320      147.071             
90           4900     340      146.723             
90           4900     360      146.825             
90           4900     380      147.906             
90           4900     400      149.693             
90           4900     420      149.673             
90           4900     440      148.971             
90           4900     460      149.066             
90           4900     480      148.45              
90           4900     500      149.978             
90           4900     520      150.632             
90           4900     540      149.552             
90           4900     560      149.704             
90           4900     580      150.209             
90           4900     600      151.115             
90           4900     620      150.743             
90           4900     640      149.753             
90           4900     660      151.603             
90           4900     680      151.421             
90           4900     700      150.549             
90           4900     720      151.619             
90           4900     740      151.632             
90           4900     760      150.57              
90           4900     780      150.961             
90           4900     800      152.509             
90           4900     820      151.049             
90           4900     840      151.39              
90           4900     860      151.981             
90           4900     880      151.048             
90           4900     900      152.813             
90           4900     920      152.061             
90           4900     940      151.2               
90           4900     960      152.569             
90           4900     980      151.497             
90           4900     1000     152.986             
90           5000     20       143.649             
90           5000     40       142.199             
90           5000     60       143.195             
90           5000     80       144.546             
90           5000     100      142.645             
90           5000     120      143.411             
90           5000     140      142.26              
90           5000     160      143.996             
90           5000     180      143.909             
90           5000     200      144.701             
90           5000     220      144.659             
90           5000     240      145.31              
90           5000     260      146.124             
90           5000     280      146.765             
90           5000     300      147.202             
90           5000     320      146.918             
90           5000     340      146.299             
90           5000     360      145.314             
90           5000     380      147.773             
90           5000     400      148.208             
90           5000     420      149.242             
90           5000     440      149.506             
90           5000     460      146.739             
90           5000     480      149.212             
90           5000     500      150.611             
90           5000     520      149.98              
90           5000     540      149.4               
90           5000     560      149.713             
90           5000     580      150.101             
90           5000     600      151.014             
90           5000     620      150.621             
90           5000     640      148.997             
90           5000     660      150.676             
90           5000     680      151.523             
90           5000     700      150.85              
90           5000     720      150.469             
90           5000     740      151.394             
90           5000     760      151.172             
90           5000     780      150.57              
90           5000     800      151.415             
90           5000     820      151.124             
90           5000     840      150.48              
90           5000     860      151.442             
90           5000     880      152.405             
90           5000     900      150.466             
90           5000     920      151.024             
90           5000     940      151.931             
90           5000     960      151.273             
90           5000     980      152.184             
90           5000     1000     151.855             
90           5100     20       142.308             
90           5100     40       141.427             
90           5100     60       142.454             
90           5100     80       141.491             
90           5100     100      142.882             
90           5100     120      141.119             
90           5100     140      144.448             
90           5100     160      143.386             
90           5100     180      146.258             
90           5100     200      145.197             
90           5100     220      146.587             
90           5100     240      146.641             
90           5100     260      145.366             
90           5100     280      146.286             
90           5100     300      144.639             
90           5100     320      147.218             
90           5100     340      147.466             
90           5100     360      146.496             
90           5100     380      148.523             
90           5100     400      147.035             
90           5100     420      148.452             
90           5100     440      148.934             
90           5100     460      148.568             
90           5100     480      148.916             
90           5100     500      149.256             
90           5100     520      149.625             
90           5100     540      150.187             
90           5100     560      149.447             
90           5100     580      148.894             
90           5100     600      150.091             
90           5100     620      150.7               
90           5100     640      149.674             
90           5100     660      148.852             
90           5100     680      150.461             
90           5100     700      150.923             
90           5100     720      150.099             
90           5100     740      149.982             
90           5100     760      150.138             
90           5100     780      151.871             
90           5100     800      151.11              
90           5100     820      150.572             
90           5100     840      151.963             
90           5100     860      152.064             
90           5100     880      149.647             
90           5100     900      151.458             
90           5100     920      151.209             
90           5100     940      151.069             
90           5100     960      152.221             
90           5100     980      151.115             
90           5100     1000     150.764             
90           5200     20       142.178             
90           5200     40       141.069             
90           5200     60       141.976             
90           5200     80       143.474             
90           5200     100      143.519             
90           5200     120      144.174             
90           5200     140      143.962             
90           5200     160      144.547             
90           5200     180      143.854             
90           5200     200      144.275             
90           5200     220      143.106             
90           5200     240      144.469             
90           5200     260      144.948             
90           5200     280      144.671             
90           5200     300      144.597             
90           5200     320      145.861             
90           5200     340      147.472             
90           5200     360      148.133             
90           5200     380      148.353             
90           5200     400      148.419             
90           5200     420      146.491             
90           5200     440      148.166             
90           5200     460      148.607             
90           5200     480      147.453             
90           5200     500      147.863             
90           5200     520      149.159             
90           5200     540      149.348             
90           5200     560      150.262             
90           5200     580      148.705             
90           5200     600      148.82              
90           5200     620      150.931             
90           5200     640      150.749             
90           5200     660      148.662             
90           5200     680      149.653             
90           5200     700      151.335             
90           5200     720      150.54              
90           5200     740      151.081             
90           5200     760      150.41              
90           5200     780      150.023             
90           5200     800      151.412             
90           5200     820      151.598             
90           5200     840      150.386             
90           5200     860      151.308             
90           5200     880      150.982             
90           5200     900      150.706             
90           5200     920      149.971             
90           5200     940      152.229             
90           5200     960      151.312             
90           5200     980      149.673             
90           5200     1000     152.001             
90           5300     20       141.717             
90           5300     40       141.51              
90           5300     60       142.74              
90           5300     80       142.267             
90           5300     100      141.367             
90           5300     120      141.306             
90           5300     140      141.162             
90           5300     160      141.921             
90           5300     180      143.582             
90           5300     200      144.375             
90           5300     220      143.931             
90           5300     240      143.443             
90           5300     260      142.331             
90           5300     280      144.953             
90           5300     300      146.266             
90           5300     320      146.311             
90           5300     340      147.629             
90           5300     360      146.259             
90           5300     380      147.821             
90           5300     400      148.312             
90           5300     420      147.924             
90           5300     440      148.609             
90           5300     460      146.286             
90           5300     480      147.452             
90           5300     500      148.594             
90           5300     520      147.663             
90           5300     540      149.608             
90           5300     560      150.552             
90           5300     580      148.715             
90           5300     600      148.95              
90           5300     620      149.359             
90           5300     640      149.121             
90           5300     660      149.89              
90           5300     680      150.78              
90           5300     700      150.126             
90           5300     720      149.145             
90           5300     740      149.427             
90           5300     760      151.165             
90           5300     780      150.174             
90           5300     800      149.68              
90           5300     820      150.762             
90           5300     840      151.231             
90           5300     860      150.397             
90           5300     880      150.217             
90           5300     900      151.084             
90           5300     920      151.829             
90           5300     940      151.678             
90           5300     960      150.901             
90           5300     980      150.4               
90           5300     1000     152.002             
90           5400     20       141.956             
90           5400     40       142.156             
90           5400     60       142.133             
90           5400     80       142.009             
90           5400     100      141.057             
90           5400     120      141.629             
90           5400     140      142.322             
90           5400     160      142.649             
90           5400     180      142.316             
90           5400     200      143.176             
90           5400     220      142.024             
90           5400     240      144.003             
90           5400     260      144.764             
90           5400     280      144.444             
90           5400     300      145.32              
90           5400     320      143.833             
90           5400     340      145.755             
90           5400     360      147.741             
90           5400     380      146.451             
90           5400     400      147.748             
90           5400     420      147.164             
90           5400     440      148.2               
90           5400     460      149.48              
90           5400     480      147.713             
90           5400     500      146.593             
90           5400     520      147.71              
90           5400     540      148.307             
90           5400     560      147.313             
90           5400     580      149.353             
90           5400     600      150.38              
90           5400     620      149.71              
90           5400     640      149.158             
90           5400     660      150.212             
90           5400     680      149.094             
90           5400     700      150.552             
90           5400     720      151.977             
90           5400     740      150.457             
90           5400     760      147.966             
90           5400     780      150.677             
90           5400     800      150.359             
90           5400     820      150.619             
90           5400     840      150.908             
90           5400     860      148.145             
90           5400     880      150.421             
90           5400     900      150.707             
90           5400     920      150.638             
90           5400     940      149.422             
90           5400     960      150.999             
90           5400     980      152.044             
90           5400     1000     151.086             
90           5500     20       142.24              
90           5500     40       142.723             
90           5500     60       142.369             
90           5500     80       142.92              
90           5500     100      141.45              
90           5500     120      143.679             
90           5500     140      143.534             
90           5500     160      145.054             
90           5500     180      143.011             
90           5500     200      143.072             
90           5500     220      144.596             
90           5500     240      144.092             
90           5500     260      144.691             
90           5500     280      143.461             
90           5500     300      144.061             
90           5500     320      144.247             
90           5500     340      145.069             
90           5500     360      144.575             
90           5500     380      145.216             
90           5500     400      146.637             
90           5500     420      147.506             
90           5500     440      147.665             
90           5500     460      145.614             
90           5500     480      149.524             
90           5500     500      149.983             
90           5500     520      147.536             
90           5500     540      148.805             
90           5500     560      148.389             
90           5500     580      148.198             
90           5500     600      147.743             
90           5500     620      149.618             
90           5500     640      149.631             
90           5500     660      149.025             
90           5500     680      150.014             
90           5500     700      149.682             
90           5500     720      148.458             
90           5500     740      148.966             
90           5500     760      150.296             
90           5500     780      149.798             
90           5500     800      151.021             
90           5500     820      150.507             
90           5500     840      149.621             
90           5500     860      150.452             
90           5500     880      150.803             
90           5500     900      151.104             
90           5500     920      149.359             
90           5500     940      150.781             
90           5500     960      151.669             
90           5500     980      150.538             
90           5500     1000     151.67              
90           5600     20       143.108             
90           5600     40       142.614             
90           5600     60       142.931             
90           5600     80       142.78              
90           5600     100      141.981             
90           5600     120      142.685             
90           5600     140      142.47              
90           5600     160      142.491             
90           5600     180      143.557             
90           5600     200      144.005             
90           5600     220      144.79              
90           5600     240      145.201             
90           5600     260      140.966             
90           5600     280      143.432             
90           5600     300      146.143             
90           5600     320      146.394             
90           5600     340      147.34              
90           5600     360      144.6               
90           5600     380      147.357             
90           5600     400      147.284             
90           5600     420      145.95              
90           5600     440      146.569             
90           5600     460      147.178             
90           5600     480      146.934             
90           5600     500      146.347             
90           5600     520      148.173             
90           5600     540      148.869             
90           5600     560      148.442             
90           5600     580      148.412             
90           5600     600      148.88              
90           5600     620      149.102             
90           5600     640      148.686             
90           5600     660      148.453             
90           5600     680      148.787             
90           5600     700      147.828             
90           5600     720      150.647             
90           5600     740      150.247             
90           5600     760      149.985             
90           5600     780      150.007             
90           5600     800      148.531             
90           5600     820      149.15              
90           5600     840      149.558             
90           5600     860      150.787             
90           5600     880      150.812             
90           5600     900      150.129             
90           5600     920      149.318             
90           5600     940      149.033             
90           5600     960      151.759             
90           5600     980      151.936             
90           5600     1000     150.714             
90           5700     20       142.77              
90           5700     40       142.512             
90           5700     60       142.206             
90           5700     80       142.037             
90           5700     100      142.179             
90           5700     120      141.604             
90           5700     140      141.643             
90           5700     160      142.972             
90           5700     180      144.527             
90           5700     200      145.005             
90           5700     220      142.76              
90           5700     240      144.06              
90           5700     260      144.821             
90           5700     280      146.592             
90           5700     300      146.798             
90           5700     320      144.94              
90           5700     340      144.492             
90           5700     360      146.179             
90           5700     380      147.238             
90           5700     400      147.031             
90           5700     420      147.831             
90           5700     440      147.033             
90           5700     460      148.664             
90           5700     480      147.74              
90           5700     500      147.472             
90           5700     520      148.373             
90           5700     540      148.13              
90           5700     560      148.362             
90           5700     580      148.475             
90           5700     600      148.825             
90           5700     620      147.398             
90           5700     640      147.855             
90           5700     660      148.091             
90           5700     680      148.441             
90           5700     700      150.678             
90           5700     720      149.343             
90           5700     740      149.033             
90           5700     760      150.199             
90           5700     780      148.646             
90           5700     800      148.611             
90           5700     820      150.341             
90           5700     840      150.385             
90           5700     860      151.222             
90           5700     880      149.812             
90           5700     900      149.818             
90           5700     920      148.595             
90           5700     940      150.381             
90           5700     960      150.246             
90           5700     980      151.08              
90           5700     1000     149.314             
90           5800     20       141.781             
90           5800     40       141.285             
90           5800     60       141.32              
90           5800     80       142.677             
90           5800     100      143.595             
90           5800     120      140.993             
90           5800     140      141.764             
90           5800     160      143.862             
90           5800     180      143.341             
90           5800     200      144.133             
90           5800     220      142.144             
90           5800     240      141.633             
90           5800     260      143.045             
90           5800     280      143.213             
90           5800     300      144.26              
90           5800     320      143.253             
90           5800     340      144.605             
