FileType : Sound Exposure Level
FileVersion : 5
SourceKernel : 2.0
Routine : Parabolic
SEL_window_length(ms) : 10500
Azimuth_beg : 90
Azimuth_end : 90
Azimuth_inc : 90
Range_beg : 100
Range_end : 50000
Range_inc : 100
Depth_beg : 20
Depth_end : 1000
Depth_inc : 20
Filter_bool : 0
Coordinate_system : Cylindrical
Sea_WaterAttn : None
Notional_name : 4135H__080_2100_080

Azimuth:deg  Range:m  Depth:m  SEL:dB re 1uPa^2 s  
90           1600     800      159.899             
90           1600     820      159.878             
90           1600     840      159.737             
90           1600     860      160.261             
90           1600     880      159.937             
90           1600     900      160.355             
90           1600     920      159.749             
90           1600     940      160.386             
90           1600     960      160.315             
90           1600     980      160.592             
90           1600     1000     160.773             
90           1700     20       150.49              
90           1700     40       153.097             
90           1700     60       153.929             
90           1700     80       154.891             
90           1700     100      155.825             
90           1700     120      156.076             
90           1700     140      155.863             
90           1700     160      156.72              
90           1700     180      156.789             
90           1700     200      158.063             
90           1700     220      158.662             
90           1700     240      158.059             
90           1700     260      158.929             
90           1700     280      159.852             
90           1700     300      159.443             
90           1700     320      159.986             
90           1700     340      160.268             
90           1700     360      160.137             
90           1700     380      160.449             
90           1700     400      160.619             
90           1700     420      161.122             
90           1700     440      160.557             
90           1700     460      161.093             
90           1700     480      160.934             
90           1700     500      160.876             
90           1700     520      160.799             
90           1700     540      160.979             
90           1700     560      161.133             
90           1700     580      160.929             
90           1700     600      160.119             
90           1700     620      160.172             
90           1700     640      160.228             
90           1700     660      160.097             
90           1700     680      160.117             
90           1700     700      160.233             
90           1700     720      160.083             
90           1700     740      159.857             
90           1700     760      159.947             
90           1700     780      160.033             
90           1700     800      159.631             
90           1700     820      160.029             
90           1700     840      159.581             
90           1700     860      159.676             
90           1700     880      160.099             
90           1700     900      159.694             
90           1700     920      159.314             
90           1700     940      159.54              
90           1700     960      159.536             
90           1700     980      159.857             
90           1700     1000     159.856             
90           1800     20       150.165             
90           1800     40       152.215             
90           1800     60       153.533             
90           1800     80       153.399             
90           1800     100      153.253             
90           1800     120      154.334             
90           1800     140      154.982             
90           1800     160      155.679             
90           1800     180      156.558             
90           1800     200      156.622             
90           1800     220      157.202             
90           1800     240      157.882             
90           1800     260      158.357             
90           1800     280      158.687             
90           1800     300      158.822             
